Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Moorea Seal,47.6051865,-122.33646509999998,Gift Shop,Retail,Moorea Seal,3
The Peaceable Kingdom,47.612783,-122.290217,Glassybaby,47.61301303,-122.2889614,Gift Shop,Retail,Glassybaby,3
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Moorea Seal,47.6051865,-122.33646509999998,Gift Shop,Retail,Moorea Seal,3
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Watson Kennedy Fine Home,47.60536411,-122.33669009999998,Gift Shop,Retail,Watson Kennedy Fine Home,3
Beyond The Reef,47.607317,-122.342133,MarketSpice,47.60858012,-122.34040719999999,Gourmet Shop,Recreation,MarketSpice,3
Breaching Orca,47.607317,-122.342133,MarketSpice,47.60858012,-122.34040719999999,Gourmet Shop,Recreation,MarketSpice,3
Christopher Columbus,47.6066,-122.34143300000001,MarketSpice,47.60858012,-122.34040719999999,Gourmet Shop,Recreation,MarketSpice,3
Marine-Life Paintings,47.607317,-122.342133,MarketSpice,47.60858012,-122.34040719999999,Gourmet Shop,Recreation,MarketSpice,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,MarketSpice,47.60858012,-122.34040719999999,Gourmet Shop,Recreation,MarketSpice,3
Seattle Garden,47.607433,-122.339867,MarketSpice,47.60858012,-122.34040719999999,Gourmet Shop,Recreation,MarketSpice,3
Waterway 15,47.607167,-122.341967,MarketSpice,47.60858012,-122.34040719999999,Gourmet Shop,Recreation,MarketSpice,3
Barbet,47.62425,-122.35233000000001,Metropolitan Market,47.62474166,-122.3549919,Grocery Store,Retail,Metropolitan Market,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,Whole Foods Market,47.61814933,-122.33836029999999,Grocery Store,Retail,Whole Foods Market,3
Dreamboats,47.640183,-122.32596699999999,Pete's Supermarket & Wine Shop,47.63984149,-122.32908090000001,Grocery Store,Retail,Pete's Supermarket & Wine Shop,3
Encircled Stream,47.623833000000005,-122.35196699999999,Metropolitan Market,47.62474166,-122.3549919,Grocery Store,Retail,Metropolitan Market,3
Fountain Of Creation,47.6229,-122.35375,Metropolitan Market,47.62474166,-122.3549919,Grocery Store,Retail,Metropolitan Market,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Metropolitan Market,47.62474166,-122.3549919,Grocery Store,Retail,Metropolitan Market,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Metropolitan Market,47.62474166,-122.3549919,Grocery Store,Retail,Metropolitan Market,3
Skylight Aperture Sundial,47.64045,-122.3024,Mont's Market,47.64013061,-122.30194270000001,Grocery Store,Retail,Mont's Market,3
Step on no Pets,47.638166999999996,-122.3766,Whole Foods Market,47.63692481,-122.37676129999998,Grocery Store,Retail,Whole Foods Market,3
The Lang Fountain,47.62405,-122.35215,Metropolitan Market,47.62474166,-122.3549919,Grocery Store,Retail,Metropolitan Market,3
Gyrojack,47.614533,-122.3448,CrossFit Felix,47.615651899999996,-122.3423899,Gym,Recreation,CrossFit Felix,3
Second Avenue Additions,47.61805,-122.35205,CrossFit Belltown,47.61832492,-122.3550283,Gym,Recreation,CrossFit Belltown,3
Step on no Pets,47.638166999999996,-122.3766,The Little Gym,47.63907563,-122.3766017,Gym,Recreation,The Little Gym,3
Street Treatment,47.617967,-122.35443300000001,CrossFit Belltown,47.61832492,-122.3550283,Gym,Recreation,CrossFit Belltown,3
Untitled (Kiosk),47.615617,-122.34458300000001,CrossFit Felix,47.615651899999996,-122.3423899,Gym,Recreation,CrossFit Felix,3
"Adjacent, Against, Upon",47.619367,-122.361883,Soul Fitness Club,47.6191889,-122.35891229999999,Gym / Fitness Center,Recreation,Soul Fitness Club,3
Cornerstones,47.632166999999995,-122.32625,The Lab - A Crossfit Gym On Eastlake,47.63043855,-122.327923,Gym / Fitness Center,Recreation,The Lab - A Crossfit Gym On Eastlake,3
Dr. Mark A. Matthews,47.618666999999995,-122.341233,The Bar Method,47.619577,-122.338256,Gym / Fitness Center,Recreation,The Bar Method,3
Seattle Scatter Piece,47.632467,-122.37565,Seattle Speed School,47.63419307,-122.37662320000001,Gym / Fitness Center,Recreation,Seattle Speed School,3
Kuba Grille,47.607983000000004,-122.30218300000001,Medgar Evers Pool,47.60711795,-122.3023743,Gym Pool,Recreation,Medgar Evers Pool,3
Oshun Throne,47.60775,-122.302383,Medgar Evers Pool,47.60711795,-122.3023743,Gym Pool,Recreation,Medgar Evers Pool,3
Proverbs and Icons,47.6079,-122.30226699999999,Medgar Evers Pool,47.60711795,-122.3023743,Gym Pool,Recreation,Medgar Evers Pool,3
Shango Throne,47.607683,-122.30215,Medgar Evers Pool,47.60711795,-122.3023743,Gym Pool,Recreation,Medgar Evers Pool,3
Step on no Pets,47.638166999999996,-122.3766,The Little Gym of Interbay,47.63916049,-122.3763812,Gymnastics Gym,Recreation,The Little Gym of Interbay,3
Spur Line,47.6323,-122.34053300000001,West Marine,47.63185229,-122.3413977,Harbor / Marina,Recreation,West Marine,3
Story of North Island (Totem Pole),47.646933000000004,-122.301033,Husky Harbor,47.648432,-122.299229,Harbor / Marina,Recreation,Husky Harbor,3
Story of North Island (Totem Pole),47.646933000000004,-122.301033,Husky Stadium - Dock D,47.64846574,-122.2989074,Harbor / Marina,Recreation,Husky Stadium - Dock D,3
Beyond The Reef,47.607317,-122.342133,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store,Retail,World Spice Merchants,3
Breaching Orca,47.607317,-122.342133,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store,Retail,World Spice Merchants,3
Christopher Columbus,47.6066,-122.34143300000001,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store,Retail,World Spice Merchants,3
Marine-Life Paintings,47.607317,-122.342133,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store,Retail,World Spice Merchants,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store,Retail,World Spice Merchants,3
Seattle Garden,47.607433,-122.339867,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store,Retail,World Spice Merchants,3
Spur Line,47.6323,-122.34053300000001,The Pot Shop,47.633844,-122.34206200000001,Herbs & Spices Store,Retail,The Pot Shop,3
Waterway 15,47.607167,-122.341967,World Spice Merchants,47.608622,-122.34155,Herbs & Spices Store,Retail,World Spice Merchants,3
Sand Dragon,47.596917,-122.323517,Wing Luke Museum of the Asian Pacific American Experience,47.59844361,-122.3230004,History Museum,Recreation,Wing Luke Museum of the Asian Pacific American Experience,3
Story of North Island (Totem Pole),47.646933000000004,-122.301033,Can't Stop the Serenity,47.64492002,-122.2998378,History Museum,Recreation,Can't Stop the Serenity,3
Water Into Electricity (That Man May Use It Freely),47.645417,-122.30115,Can't Stop the Serenity,47.64492002,-122.2998378,History Museum,Recreation,Can't Stop the Serenity,3
DNA Wave Wall,47.631717,-122.37745,Seattle Train Center,47.631569,-122.37545300000001,Hobby Shop,Retail,Seattle Train Center,3
Seattle Scatter Piece,47.632467,-122.37565,Seattle Train Center,47.631569,-122.37545300000001,Hobby Shop,Retail,Seattle Train Center,3
Activity in Growth,47.60665,-122.3327,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Activity in Growth,47.60665,-122.3327,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Activity in Growth,47.60665,-122.3327,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
"Adjacent, Against, Upon",47.619367,-122.361883,Homewood Suites by Hilton,47.62047643,-122.35973600000001,Hotel,Hospitality,Homewood Suites by Hilton,3
Astronomy by Day (and Other Oxymorons),47.6065,-122.33311699999999,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Astronomy by Day (and Other Oxymorons),47.6065,-122.33311699999999,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Astronomy by Day (and Other Oxymorons),47.6065,-122.33311699999999,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
"Babe, The Phoenix Fairy, and The Magic Grove",47.6065,-122.33311699999999,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
"Babe, The Phoenix Fairy, and The Magic Grove",47.6065,-122.33311699999999,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
"Babe, The Phoenix Fairy, and The Magic Grove",47.6065,-122.33311699999999,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Beyond The Reef,47.607317,-122.342133,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Braincast,47.6065,-122.33311699999999,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Braincast,47.6065,-122.33311699999999,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Braincast,47.6065,-122.33311699999999,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Breaching Orca,47.607317,-122.342133,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Children's Art Tiles,47.6109,-122.3369,"The Charter Hotel Seattle, Curio Collection by Hilton",47.61097777,-122.33998829999999,Hotel,Hospitality,"The Charter Hotel Seattle, Curio Collection by Hilton",3
Christopher Columbus,47.6066,-122.34143300000001,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Cornerstone,47.607966999999995,-122.32926699999999,Kimpton Hotel Vintage Seattle,47.607657,-122.33234499999999,Hotel,Hospitality,Kimpton Hotel Vintage Seattle,3
Cornerstone,47.607966999999995,-122.32926699999999,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Cornerstone,47.607966999999995,-122.32926699999999,Crowne Plaza Seattle-Downtown,47.60820766,-122.33211240000001,Hotel,Hospitality,Crowne Plaza Seattle-Downtown,3
Farmer's Pole,47.61,-122.343783,Thompson Seattle,47.6103545,-122.34126450000001,Hotel,Hospitality,Thompson Seattle,3
Fountain of Wisdom,47.6065,-122.33312,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Fountain of Wisdom,47.6065,-122.33312,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Fountain of Wisdom,47.6065,-122.33312,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Hotel Andra,47.61322489,-122.34003670000001,Hotel,Hospitality,Hotel Andra,3
Hammering Man,47.607033,-122.33815,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Hatch Covers,47.6039,-122.33083300000001,Courtyard by Marriott Seattle Downtown/Pioneer Square,47.6028917,-122.3327686,Hotel,Hospitality,Courtyard by Marriott Seattle Downtown/Pioneer Square,3
illumine,47.603867,-122.33055,Courtyard by Marriott Seattle Downtown/Pioneer Square,47.6028917,-122.3327686,Hotel,Hospitality,Courtyard by Marriott Seattle Downtown/Pioneer Square,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,Kimpton Alexis Hotel Seattle,47.60488,-122.3369,Hotel,Hospitality,Kimpton Alexis Hotel Seattle,3
Ivar Feeding the Gulls,47.60385,-122.33876699999999,"Loews Hotel 1000, Seattle",47.60516393,-122.3361295,Hotel,Hospitality,"Loews Hotel 1000, Seattle",3
LEW Floor,47.6065,-122.33311699999999,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
LEW Floor,47.6065,-122.33311699999999,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
LEW Floor,47.6065,-122.33311699999999,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Making Visible the Invisible,47.6065,-122.33311699999999,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Making Visible the Invisible,47.6065,-122.33311699999999,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Making Visible the Invisible,47.6065,-122.33311699999999,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Marine-Life Paintings,47.607317,-122.342133,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Naramore Fountain,47.608331,-122.3317,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Naramore Fountain,47.608331,-122.3317,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Naramore Fountain,47.608331,-122.3317,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Olympic Iliad,47.6193,-122.3501,Hyatt House Seattle/Downtown,47.62005683,-122.34799890000001,Hotel,Hospitality,Hyatt House Seattle/Downtown,3
Sculptural Screen,47.606167,-122.333483,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Sculptural Screen,47.606167,-122.333483,"Loews Hotel 1000, Seattle",47.60516393,-122.3361295,Hotel,Hospitality,"Loews Hotel 1000, Seattle",3
Sculptural Screen,47.606167,-122.333483,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Sculptural Screen,47.606167,-122.333483,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Seattle Garden,47.607433,-122.339867,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Skytones,47.60885,-122.336367,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Three Piece Sculpture #3: Vertebrae,47.605616999999995,-122.3339,"Loews Hotel 1000, Seattle",47.60516393,-122.3361295,Hotel,Hospitality,"Loews Hotel 1000, Seattle",3
Transition,47.60475,-122.33033300000001,Renaissance Seattle Hotel,47.606725,-122.33088240000001,Hotel,Hospitality,Renaissance Seattle Hotel,3
Untitled Fence,47.610116999999995,-122.344117,Thompson Seattle,47.6103545,-122.34126450000001,Hotel,Hospitality,Thompson Seattle,3
Untitled Mural,47.606167,-122.335017,Kimpton Hotel Monaco Seattle,47.606932,-122.3341,Hotel,Hospitality,Kimpton Hotel Monaco Seattle,3
Untitled Mural,47.606167,-122.335017,"Loews Hotel 1000, Seattle",47.60516393,-122.3361295,Hotel,Hospitality,"Loews Hotel 1000, Seattle",3
Untitled Mural,47.606167,-122.335017,Fairmont Olympic Hotel,47.60832813,-122.3342105,Hotel,Hospitality,Fairmont Olympic Hotel,3
Untitled Totem Pole,47.61015,-122.34411999999999,Thompson Seattle,47.6103545,-122.34126450000001,Hotel,Hospitality,Thompson Seattle,3
Waterway 15,47.607167,-122.341967,Four Seasons Seattle,47.60746975,-122.3393688,Hotel,Hospitality,Four Seasons Seattle,3
Westlake Star Axis/Seven Hills,47.611167,-122.3373,"The Charter Hotel Seattle, Curio Collection by Hilton",47.61097777,-122.33998829999999,Hotel,Hospitality,"The Charter Hotel Seattle, Curio Collection by Hilton",3
112 Wristwatches,47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Codes & Protocol,47.604317,-122.3296,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Codes & Protocol,47.60432,-122.3296,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Codes & Protocol,47.604566999999996,-122.3292,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Codes & Protocol,47.60475,-122.329917,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Common Ground,47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Cornerstone,47.607966999999995,-122.32926699999999,Lobby Court Lounge,47.60690801,-122.3306629,Hotel Bar,Retail,Lobby Court Lounge,3
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Listening,47.60445,-122.33021699999999,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Points of View,47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Points of View,47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Transition,47.60475,-122.33033300000001,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Wings,47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Polar Bar,47.60378341,-122.3315185,Hotel Bar,Retail,Polar Bar,3
Chinese Grand Pavilion,47.598667,-122.32558300000001,"Little Sheep Mongolian Hot Pot, Seattle",47.59745405,-122.32619059999999,Hotpot Restaurant,Food,"Little Sheep Mongolian Hot Pot, Seattle",3
"Heaven, Man, Earth",47.598983000000004,-122.32518300000001,"Little Sheep Mongolian Hot Pot, Seattle",47.59745405,-122.32619059999999,Hotpot Restaurant,Food,"Little Sheep Mongolian Hot Pot, Seattle",3
Sand Dragon,47.596917,-122.323517,"Little Sheep Mongolian Hot Pot, Seattle",47.59745405,-122.32619059999999,Hotpot Restaurant,Food,"Little Sheep Mongolian Hot Pot, Seattle",3
Untitled,47.598766999999995,-122.32525,"Little Sheep Mongolian Hot Pot, Seattle",47.59745405,-122.32619059999999,Hotpot Restaurant,Food,"Little Sheep Mongolian Hot Pot, Seattle",3
Wellspring,47.59615,-122.32236699999999,Gourmet Noodle Bowl,47.59622078,-122.3224238,Hotpot Restaurant,Food,Gourmet Noodle Bowl,3
Mcgilvra's Farm,47.635467,-122.27791699999999,Scoop Du Jour,47.63411216,-122.2804236,Ice Cream Shop,Food,Scoop Du Jour,3
Neighbors,47.615117,-122.31701699999999,Molly Moon's Homemade Ice Cream,47.61525647,-122.31972649999999,Ice Cream Shop,Food,Molly Moon's Homemade Ice Cream,3
Quintet in D,47.633717,-122.36278300000001,Molly Moon's Ice Cream,47.63226822,-122.3614615,Ice Cream Shop,Food,Molly Moon's Ice Cream,3
The Peaceable Kingdom,47.612783,-122.290217,Molly Moon's Homemade Ice Cream,47.61322302,-122.2892842,Ice Cream Shop,Food,Molly Moon's Homemade Ice Cream,3
Waterfront Fountain,47.617983,-122.31946699999999,Annapurna Cafe,47.61859166,-122.32094850000001,Indian Restaurant,Food,Annapurna Cafe,3
Acrobat Constellation,47.622083,-122.352833,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Barbet,47.62425,-122.35233000000001,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Biography of a Branch,47.6212,-122.35173300000001,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Dreaming in Color,47.623883,-122.351133,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Encircled Stream,47.623833000000005,-122.35196699999999,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Fountain Of Creation,47.6229,-122.35375,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Fountain of Seseragi,47.62335,-122.35247,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Fu,47.624417,-122.351467,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.35211699999999,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Human Forms in Balance,47.622083,-122.350867,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Hydraulis,47.622133000000005,-122.35335,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
In the Event,47.6221,-122.35477,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
In the Event,47.6221,-122.35477,SIFF Cinema at the Uptown,47.62350814,-122.3569442,Indie Movie Theater,Recreation,SIFF Cinema at the Uptown,3
Kobe Bell,47.62345,-122.35211699999999,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Migrare,47.621767,-122.3515,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Neototems,47.62235,-122.35255,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Play Ray Plaza,47.622433,-122.35518300000001,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Play Ray Plaza,47.622433,-122.35518300000001,SIFF Cinema at the Uptown,47.62350814,-122.3569442,Indie Movie Theater,Recreation,SIFF Cinema at the Uptown,3
Pool,47.623067,-122.35286699999999,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
The Lang Fountain,47.62405,-122.35215,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Twine and Branch,47.62135,-122.35206699999999,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
Untitled,47.623567,-122.35205,Siff Cinema at the Film Center,47.62272361,-122.35252,Indie Movie Theater,Recreation,Siff Cinema at the Film Center,3
DNA Wave Wall,47.631717,-122.37745,AAA Washington Insurance Agency -  Seattle,47.6325494,-122.3771318,Insurance Office,Service,AAA Washington Insurance Agency -  Seattle,3
Seattle Scatter Piece,47.632467,-122.37565,AAA Washington Insurance Agency -  Seattle,47.6325494,-122.3771318,Insurance Office,Service,AAA Washington Insurance Agency -  Seattle,3
4 (Where shall I go ahead?),47.599317,-122.330183,Salumi,47.59905222,-122.3328225,Italian Restaurant,Food,Salumi,3
Anawog,47.601067,-122.331617,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Angie's Umbrella,47.611333,-122.345417,La Fontana Siciliana,47.61307799,-122.3447149,Italian Restaurant,Food,La Fontana Siciliana,3
Chief Seattle Fountain,47.602017,-122.33395,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Contour,47.623083,-122.322217,Altura,47.62476316,-122.32110290000001,Italian Restaurant,Food,Altura,3
Cornerstone,47.607966999999995,-122.32926699999999,Primo,47.6089219,-122.32937009999999,Italian Restaurant,Food,Primo,3
Cornerstone,47.607966999999995,-122.32926699999999,Tulio Ristorante,47.60745966,-122.33241029999999,Italian Restaurant,Food,Tulio Ristorante,3
Dancer's Series: Steps,47.622966999999996,-122.32083300000001,Altura,47.62476316,-122.32110290000001,Italian Restaurant,Food,Altura,3
Dancer's Series: Steps,47.622966999999996,-122.32083300000001,Due' Cucina Italiana,47.6224312,-122.3205861,Italian Restaurant,Food,Due' Cucina Italiana,3
Day/Night,47.601983000000004,-122.33395,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Dreamboats,47.640183,-122.32596699999999,Serafina,47.63811027,-122.32599429999999,Italian Restaurant,Food,Serafina,3
Dreamboats,47.640183,-122.32596699999999,Cicchetti,47.63809506,-122.3263923,Italian Restaurant,Food,Cicchetti,3
Farmer's Pole,47.61,-122.343783,The Pink Door,47.61021902,-122.3425754,Italian Restaurant,Food,The Pink Door,3
Fortson Square  ,47.601116999999995,-122.3317,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Barolo Ristorante,47.6142976,-122.3378381,Italian Restaurant,Food,Barolo Ristorante,3
Hatch Covers,47.6039,-122.33083300000001,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
illumine,47.603867,-122.33055,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Neighbors,47.615117,-122.31701699999999,Spinasse,47.6150499,-122.31442,Italian Restaurant,Food,Spinasse,3
Pergola,47.601883,-122.3341,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Prefontaine Fountain,47.601783000000005,-122.3308,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Quintet in D,47.633717,-122.36278300000001,Via Tribunali,47.63225947,-122.36136529999999,Italian Restaurant,Food,Via Tribunali,3
Seattle Totem Pole,47.6021,-122.33406699999999,Il Corvo,47.60252188,-122.3319523,Italian Restaurant,Food,Il Corvo,3
Skylight Aperture Sundial,47.64045,-122.3024,Cafe Lago,47.63969779,-122.30225549999999,Italian Restaurant,Food,Cafe Lago,3
Spur Line,47.6323,-122.34053300000001,Pasta Freska,47.63287283,-122.3409347,Italian Restaurant,Food,Pasta Freska,3
The Peaceable Kingdom,47.612783,-122.290217,Vendemmia,47.61245957,-122.2892712,Italian Restaurant,Food,Vendemmia,3
Untitled Fence,47.610116999999995,-122.344117,The Pink Door,47.61021902,-122.3425754,Italian Restaurant,Food,The Pink Door,3
